400929,298,Magenta,26.09.2019
414351,321,Mitternachtsblau,20.03.1951
533601,239,Rosa,02.09.1983
956395,151,Gelb,04.02.1947
527544,284,Weiss,22.03.2012
392865,245,Scharlachrot,20.04.1999
685507,6,Olivgruen,13.05.1925
15376,351,Gold,02.05.1950
421480,130,Jade,02.05.1982
342120,314,Marineblau,05.06.1951
170,155,Dunkelgrau,04.04.1946
750985,93,Wasserblau,04.11.1958
135311,300,Sahne,14.08.1973
779874,354,Peridotgruen,25.06.1984
883982,280,Rubinrot,20.09.2009
267575,193,Smaragd,18.08.1929
544169,179,Senf,10.01.1933
15530,336,Purpur,27.06.1982
2986,187,Schokoladenbraun,27.03.1938
830665,346,Kobaltgruen,20.03.2020
712864,346,Braun,13.08.1952
346231,96,Magenta,18.04.2004
78720,96,Scharlachrot,13.10.2009
573379,221,Zitronengelb,25.05.1992
492495,200,Orchidee,05.07.1966
728787,154,Muschelrosa,18.01.2006
707926,352,Karminrot,07.06.1995
415931,122,Jade,25.09.1968
710537,89,Ocker,04.03.1985
58782,74,Silber,23.04.1971
507780,329,Hellgruen,16.01.1952
74345,101,Korallenrot,20.11.2001
129836,205,Maisgelb,08.01.1955
290572,253,Ziegelrot,14.01.1930
389547,152,Minzgruen,17.02.1971
30056,159,Lavendel,18.01.2019
348320,20,Schlamm,13.05.1995
279439,12,Ozeanblau,20.08.1931
838500,171,Stahlblau,03.07.1966
728447,286,Kieselgrau,03.03.1942
474300,321,Orchidee,22.03.2022
624549,30,Pink,19.01.1940
105170,146,Schlamm,05.02.2018
280793,1,Olivgruen,06.08.1933
245817,368,Sonnengelb,23.01.1958
30669,356,Smaragdgruen,15.10.2000
380352,318,Koenigsblau,23.03.1963
584463,154,Magenta,11.01.1933
338153,262,Minzgruen,04.04.2006
430002,198,Pflaumenblau,04.09.2013
511001,122,Koralle,16.03.1986
794585,276,Jagdgruen,04.09.1952
467060,154,Korallenrot,04.07.1985
527020,92,Pink,07.02.1931
959436,163,Henna,24.08.2017
650658,210,Wasserblau,02.05.1942
401462,259,Rosa,11.03.2006
406091,2,Eisblau,23.08.1970
992622,336,Kobaltgruen,18.09.1998
387563,165,Marineblau,12.10.1981
72971,205,Jagdgruen,04.05.1936
721686,274,Pfirsich,10.10.1933
376969,233,Dunkelgruen,19.04.1944
814022,29,Wasserblau,27.02.2018
27388,153,Peridotgruen,26.06.1976
120946,366,Rosa,23.01.1975
847201,286,Limettengruen,17.06.1947
644778,371,Pfauenblau,20.09.1990
922033,35,Pflaumenblau,09.11.2010
720972,224,Elfenbein,05.02.1999
763459,277,Aprikose,09.02.1969
607498,255,Orange,08.01.1994
357761,24,Vanille,17.01.1941
598195,366,Saharasand,18.10.1947
386886,176,Pfauenblau,14.03.1955
441704,162,Pfauenblau,15.11.2005
474362,187,Kieselgrau,25.08.1976
177988,77,Kieselgrau,17.09.1931
50255,199,Schokoladenbraun,11.05.2010
181991,271,Elfenbein,13.10.2000
322627,271,Malachitgruen,11.02.2016
919315,323,Mint,23.09.2020
159441,325,Granatrot,22.07.1991
769902,12,Granatrot,14.01.1968
294189,336,Pergament,14.11.1983
976059,188,Koralle,01.05.1961
610892,30,Schiefergrau,14.09.1979
767247,295,Karamell,12.11.1940
595556,356,Kaktusgruen,18.10.1962
160601,66,Ocker,25.08.1958
893436,174,Indigo,02.05.1955
374955,159,Dunkelgrau,02.08.1981
775616,118,Kirschrot,14.03.1932
479272,30,Rot,14.10.1979
430243,322,Schwarz,12.10.1930
434742,61,Schokoladenbraun,20.03.1989
654132,294,Wasserblau,07.07.2015
721756,356,Orchidee,24.08.1989
433376,326,Muschelrosa,15.11.1924
996181,171,Aquamarin,14.09.2001
248960,297,Ocker,27.06.2003
256548,206,Saharasand,12.08.1931
879171,209,Purpur,03.06.1986
484743,252,Pfauenblau,20.07.2007
131326,327,Ozeanblau,08.06.2015
230159,274,Hellgruen,12.03.2016
495140,67,Himbeerpink,22.08.1958
884630,310,Karamell,16.03.1990
177556,188,Pflaumenblau,21.08.2000
101877,112,Azurblau,11.09.1969
651580,13,Ozeanblau,12.04.1952
697414,217,Cremeweiss,24.06.2014
15464,65,Sonnengelb,20.06.1973
30905,261,Bronze,23.11.1924
360834,66,Ozeanblau,03.04.2012
879281,247,Saharasand,25.05.2011
602463,285,Pfirsich,20.04.1941
68371,3,Maisgelb,22.04.1958
490911,290,Himmelblau,14.01.2001
561508,119,Graphitgrau,25.10.1954
7193,362,Zitronengelb,27.09.2022
698215,74,Lila,15.06.2004
561408,258,Stahlblau,18.05.1935
714103,185,Sahne,10.07.2012
104869,242,Kobaltgruen,25.07.1968
672737,328,Beige,07.02.1934
935088,133,Kobaltgruen,12.04.1932
906901,40,Minzgruen,16.03.1993
536952,214,Weiss,24.03.1970
375449,342,Grau,01.05.1974
512666,173,Terrakotta,22.01.1931
590349,142,Himbeerpink,06.05.1975
905385,206,Lavendel,13.11.1993
241379,159,Aprikose,17.04.1990
102153,268,Olivgruen,20.09.2009
161435,71,Mokka,01.07.1972
86987,233,Purpur,09.04.2007
338431,37,Zartrosa,03.05.1995
218204,159,Maisgelb,09.09.1989
931990,8,Koralle,03.02.1992
748012,363,Cremeweiss,20.11.1997
369473,84,Schneeweiss,19.05.2016
23149,372,Grau,22.06.2020
683517,279,Dunkelgruen,01.09.2005
826204,335,Mitternachtsblau,07.11.1998
632079,25,Schlamm,15.04.1993
587986,56,Ocker,26.05.1940
91734,228,Orchidee,02.10.2009
89894,272,Bronze,05.04.1998
715729,298,Zartrosa,01.11.2000
610650,177,Beige,06.08.2014
723769,214,Pink,10.08.1996
984399,166,Karminrot,17.04.1942
605495,82,Gold,13.08.2015
68545,319,Tuerkis,18.07.1989
826355,55,Saharasand,05.05.1949
725093,347,Jagdgruen,16.07.2003
9616,335,Braun,11.06.2010
910758,176,Grau,16.11.1973
416725,44,Scharlachrot,08.10.2003
287577,222,Purpurrot,18.10.1955
51225,325,Smaragd,14.01.1951
737588,107,Senf,19.03.1938
565101,91,Malachitgruen,09.05.1960
126022,202,Mitternachtsblau,16.02.1929
482040,37,Smaragd,18.08.2012
689605,134,Minzgruen,27.02.1936
107688,194,Himmelgrau,14.06.1993
927184,366,Schlamm,08.06.1976
363906,52,Wasserblau,19.06.1941
973886,195,Pink,12.07.1982
270431,233,Koenigsblau,04.03.1982
646549,249,Zinnoberrot,01.04.2002
370653,266,Kobaltgruen,02.09.1989
189398,232,Purpurrot,20.06.1953
984543,51,Zinnoberrot,05.08.1981
162960,156,Jagdgruen,12.09.1943
891468,183,Amethyst,07.03.1999
736245,220,Kupfer,10.02.1968
749687,197,Lila,09.02.1956
288496,106,Smaragdgruen,02.06.2022
678792,244,Terrakotta,16.10.1931
384487,373,Rosa,22.07.1980
987099,134,Saharasand,05.01.1964
718321,66,Wasserblau,16.10.1930
724636,61,Aprikose,18.10.1990
892111,310,Beige,08.09.1961
52315,337,Ziegelrot,22.01.1965
869492,292,Kupfer,08.05.1989
852603,318,Malachitgruen,11.10.1941
305593,25,Saharasand,09.09.1933
447186,92,Karamell,25.11.2000
798876,109,Hellgruen,22.10.1977
539002,374,Pfirsich,04.03.1970
566275,74,Eisblau,24.08.1999
162341,309,Jagdgruen,14.07.1969
938459,83,Gold,08.10.1951
987223,26,Pink,13.02.2007
210804,50,Senf,02.03.2010
456894,114,Peridotgruen,13.09.1925
644741,179,Sonnengelb,05.10.1973
805862,218,Schneeweiss,08.01.1962
566815,89,Himmelgrau,21.03.1964
724250,57,Maisgelb,07.11.1925
314219,37,Beige,04.04.1981
398094,110,Graphitgrau,08.09.1925
560683,34,Pfauenblau,15.11.2011
138806,73,Silber,12.04.1963
714400,106,Gold,15.06.1978
863297,97,Dunkelgrau,21.07.2008
93865,119,Moosgruen,24.06.2006
246300,330,Rubinrot,06.11.1989
674006,222,Hellblau,06.02.1930
922099,362,Schlamm,02.06.1957
867988,266,Dunkelblau,08.04.1975
422420,268,Sonnengelb,17.04.2009
772670,270,Schneeweiss,11.01.1967
779595,324,Elfenbein,06.02.1954
727272,139,Nussbraun,14.09.1982
998319,354,Zartrosa,23.08.1989
692290,158,Maisgelb,27.04.2013
73863,15,Terrakotta,27.05.2002
871629,21,Himbeerpink,06.05.2020
302961,72,Korallenrot,12.03.1934
399829,221,Mokka,25.03.1938
963290,10,Magenta,13.01.1932
571543,58,Ozeanblau,04.06.2003
486136,180,Kaktusgruen,14.04.1934
330397,122,Lavendel,23.06.2001
944682,181,Olivgruen,01.08.1964
185697,57,Limettengruen,22.09.1954
159129,331,Magenta,18.01.1951
417863,288,Kobaltblau,18.08.1977
518070,126,Zartrosa,21.02.1940
225590,235,Hellgruen,16.02.1955
196642,243,Blaugruen,15.01.1940
215676,7,Mokka,16.05.2015
495410,203,Azurblau,24.02.1923
528675,365,Lavendel,05.09.1948
473888,230,Limettengruen,21.09.2013
452825,333,Rubinrot,08.09.2002
814407,72,Muschelrosa,04.07.1953
227225,20,Wasserblau,06.01.1974
317069,37,Silber,10.01.1999
267685,51,Grau,16.10.1944
581836,290,Minzgruen,06.09.1945
993670,49,Sahne,08.03.1933
458248,375,Kaktusgruen,15.02.1982
532030,315,Himmelblau,19.02.1990
881045,44,Orange,17.08.1930
823428,322,Hellblau,10.04.1934
745384,122,Korallenrot,11.06.1968
176558,144,Sahne,14.04.1951
469460,173,Korallenrot,15.10.1957
742519,377,Lila,23.04.1976
204440,283,Gelb,27.01.1941
319568,276,Gelb,07.09.2010
160245,80,Karminrot,19.08.1941
517161,16,Mitternachtsblau,16.04.2006
175547,252,Maisgelb,26.04.1958
427356,295,Gelb,15.06.1929
162160,162,Aquamarin,16.10.1962
80404,368,Pfauenblau,17.05.1994
886125,132,Blau,08.07.1923
406946,343,Elfenbein,24.08.2001
794876,106,Mokka,23.07.1942
595465,77,Koenigsblau,17.03.1938
736872,244,Indigo,16.01.1994
596561,138,Purpurrot,10.11.1986
796350,2,Gruen,08.07.1962
5142,240,Kieselgrau,24.11.1992
133986,339,Dunkelgruen,05.04.1932
595565,276,Zartrosa,10.06.2000
802857,337,Pfirsich,09.03.2021
916700,317,Senf,15.09.1940
86849,143,Orange,14.05.2022
8386,112,Karminrot,06.07.1999
459510,89,Smaragdgruen,11.06.1991
878967,324,Nussbraun,21.08.1952
789099,348,Dunkelblau,19.03.1961
693189,363,Tuerkis,16.02.2011
228227,276,Orchidee,17.05.1961
83684,164,Pflaumenblau,08.07.1928
723301,8,Elfenbein,24.02.1996
597876,131,Pink,06.10.2004
822449,72,Braun,09.06.1930
452578,366,Magenta,15.11.1965
398190,367,Indigo,21.04.1951
774403,241,Beige,14.10.1959
927564,234,Cremeweiss,23.11.1985
495534,76,Tannengruen,04.06.1941
110565,160,Lila,02.03.1928
220065,312,Smaragdgruen,15.01.1953
920557,265,Lila,06.09.1963
671410,90,Malachitgruen,12.03.1936
81522,209,Rot,10.09.1974
658639,129,Beige,17.07.2013
995962,28,Malachitgruen,17.10.1927
843196,137,Nussbraun,25.09.1948
450527,4,Muschelrosa,02.05.1967
604850,234,Amethyst,09.08.1969
623941,110,Salbeigruen,11.10.1973
436649,88,Kaktusgruen,13.07.1938
572771,122,Mokka,09.11.1995
8123,236,Purpurrot,16.09.1952
407438,20,Kirschrot,07.03.1996
261630,23,Pergament,26.08.1948
58573,53,Pfauenblau,23.10.1981
323120,60,Tannengruen,04.04.1994
532268,247,Lila,12.07.2012
858724,30,Pink,21.04.1961
145833,103,Dunkelgrau,24.06.2006
759106,135,Graphitgrau,21.07.1953
175002,186,Magenta,18.08.1972
387397,242,Himbeerpink,10.07.1980
482580,77,Terrakotta,09.08.1965
645577,191,Pergament,11.04.1994
522117,283,Violett,27.01.2000
283174,102,Senf,23.05.2020
515785,156,Kobaltblau,17.10.1936
423559,203,Blaugruen,16.02.2007
591250,64,Beige,05.04.1942
110578,201,Senf,19.10.1983
103896,184,Mokka,25.08.2009
821512,151,Lavendel,01.04.1926
757160,98,Silber,01.11.1972
77896,274,Grau,20.08.1988
374582,119,Mokka,09.08.1968
712535,38,Dunkelblau,22.05.1941
314411,153,Wasserblau,26.11.1956
557487,30,Pink,08.06.1951
829274,236,Magenta,02.05.1965
218732,368,Mint,26.10.1992
265801,14,Pfauenblau,12.03.1960
946966,180,Wasserblau,11.06.2000
341776,111,Kaktusgruen,11.03.2011
779462,302,Himmelgrau,23.04.2006
195998,298,Schwarz,14.02.2017
524787,165,Sahne,19.09.2017
267184,213,Elfenbein,08.06.1926
991655,372,Schokoladenbraun,06.08.1929
999772,56,Schiefergrau,09.06.1941
521951,215,Aprikose,23.03.1998
493810,212,Jade,22.06.1939
506225,264,Zartrosa,21.10.1938
850937,222,Graphitgrau,10.10.1941
834319,304,Pergament,20.11.2007
712880,156,Schlamm,17.01.1992
407131,369,Himmelgrau,02.09.1936
973852,321,Pergament,10.02.1999
7364,70,Purpurrot,11.07.1940
81709,317,Peridotgruen,18.04.1927
625366,188,Salbeigruen,09.11.1998
83798,368,Blau,26.04.1925
987080,214,Beige,13.04.1982
287726,4,Scharlachrot,24.04.2002
677943,153,Mint,20.04.1961
563698,180,Violett,09.08.1929
782499,115,Eisblau,02.04.1950
59247,264,Purpurrot,26.04.2000
534164,40,Vanille,19.02.1975
816844,75,Rubinrot,08.09.2003
666751,185,Silber,18.10.1973
757226,166,Kieselgrau,03.10.1992
524938,305,Mokka,16.10.1955
432635,28,Zinnoberrot,26.11.1925
379142,6,Pfirsich,21.11.1964
564935,14,Saharasand,07.11.2016
357432,113,Violett,11.06.1946
941265,283,Aquamarin,22.01.2021
509481,194,Ocker,12.05.1983
450373,253,Tannengruen,10.03.1933
770981,190,Mitternachtsblau,01.08.2000
12827,278,Terrakotta,26.03.1939
495934,0,Lavendel,24.10.1923
519328,137,Purpurrot,18.07.1969
142831,316,Indigo,06.02.2002
151720,38,Aprikose,23.07.1941
221580,123,Schneeweiss,02.07.1984
83541,56,Elfenbein,24.07.1924
368703,146,Rubinrot,01.07.1982
791633,42,Vanille,12.05.2007
322738,85,Zinnoberrot,05.04.1960
460583,293,Gold,08.10.1995
300547,329,Pink,01.08.1976
755408,206,Salbeigruen,21.01.2021
969100,248,Sahne,01.01.1994
290989,376,Aquamarin,26.02.2011
405458,295,Marineblau,24.10.2014
490928,100,Koenigsblau,15.04.1936
349377,92,Senf,18.09.1972
904688,186,Terrakotta,26.11.1936
412964,347,Schlamm,19.10.1944
262765,201,Cremeweiss,11.09.1936
758433,176,Peridotgruen,07.10.2011
649315,0,Silber,01.05.1965
137550,37,Mitternachtsblau,08.07.1940
623248,48,Saharasand,01.02.2015
873575,81,Ozeanblau,15.07.1947
669529,143,Indigo,05.03.1982
528014,97,Saphirblau,12.01.2017
571464,113,Kupfer,15.02.1958
125664,160,Schlamm,07.10.1973
694696,288,Purpurrot,14.06.1969
590234,186,Kupfer,20.05.1944
540660,20,Muschelrosa,20.10.1932
973977,13,Blau,09.11.1953
604685,247,Schwarz,13.08.1996
476737,35,Malachitgruen,24.07.1980
938065,173,Zartrosa,06.11.2017
879299,177,Ozeanblau,10.09.2016
21348,253,Schokoladenbraun,26.01.1968
961278,365,Cremeweiss,03.04.1929
491233,56,Schneeweiss,24.02.2005
586513,110,Muschelrosa,27.09.2015
714927,223,Tuerkis,23.06.1923
653985,363,Jagdgruen,24.10.1971
458062,368,Jagdgruen,09.03.1964
350501,58,Lila,15.09.1988
282521,219,Silber,20.10.1992
572155,120,Maisgelb,26.01.1969
539207,37,Amethyst,08.05.1956
764575,252,Dunkelgrau,12.07.1963
590946,29,Silber,19.10.2000
393033,362,Moosgruen,19.10.1955
303936,294,Blau,05.10.1943
932585,317,Orchidee,22.03.2016
899369,276,Rot,02.09.1993
359179,115,Korallenrot,22.07.1957
122693,251,Limettengruen,15.03.1987
820577,112,Zitronengelb,14.02.1973
970098,372,Kieselgrau,27.05.1930
28339,285,Nussbraun,26.11.1952
143138,15,Tannengruen,18.08.1928
523582,162,Rosa,21.06.2000
263773,139,Eisblau,15.11.1968
137771,212,Tannengruen,26.01.1941
8886,139,Himmelblau,03.03.1972
167909,361,Scharlachrot,18.02.1980
102844,326,Schneeweiss,01.02.1994
470466,324,Blau,23.03.1984
561195,13,Muschelrosa,05.09.1947
881459,5,Himmelgrau,23.02.2019
950071,37,Gelb,05.10.1954
618520,125,Maisgelb,07.11.1964
308985,247,Olivgruen,18.10.1923
999128,272,Kobaltgruen,22.07.1993
647312,360,Amethyst,20.09.1923
377752,73,Kaktusgruen,25.05.1998
541949,127,Dunkelgruen,16.03.1934
685156,210,Hellblau,19.05.1954
599058,375,Tuerkis,22.11.1981
929871,225,Aquamarin,02.11.1957
357821,305,Ocker,13.08.1961
159539,34,Muschelrosa,13.06.2009
497006,265,Marineblau,20.10.1955
910904,125,Aprikose,06.10.1949
147389,13,Hellblau,13.10.1942
874029,207,Karminrot,10.06.1966
284889,88,Feuerrot,07.05.1958
79928,235,Blaugruen,24.08.1938
207735,336,Elfenbein,24.06.1945
888355,171,Hellblau,16.06.1975
428976,128,Mitternachtsblau,21.05.1925
625790,320,Rot,19.01.2015
115104,158,Kobaltblau,23.04.1990
433797,354,Weiss,13.06.2021
70665,21,Dunkelblau,20.06.1981
420642,320,Purpurrot,25.03.2009
54347,29,Limettengruen,04.03.2014
584063,324,Saphirblau,23.10.1929
658540,107,Tuerkis,21.10.1987
585419,239,Dunkelgrau,18.05.1987
709372,6,Sahne,18.07.1963
55976,54,Silber,11.11.1979
161781,227,Orchidee,27.11.1978
747019,215,Gold,16.09.1963
292523,101,Tannengruen,24.10.1960
366767,247,Orange,08.08.1986
47530,90,Smaragdgruen,04.08.1977
735891,349,Saphirblau,21.08.2000
241670,88,Terrakotta,24.04.1950
139421,96,Purpurrot,06.03.1996
625789,128,Blaugruen,23.02.1959
378877,154,Kieselgrau,04.10.1961
861410,264,Muschelrosa,18.06.1984
678716,239,Schokoladenbraun,02.03.1962
723405,86,Limettengruen,11.03.1940
1455,159,Mokka,26.08.1941
776239,211,Himbeerpink,12.07.2012
247236,25,Ozeanblau,12.10.1936
454765,10,Karamell,13.04.1955
394495,79,Himmelblau,11.07.1945
226996,241,Bronze,04.10.1994
182698,323,Magenta,07.08.1963
747025,236,Kobaltblau,01.03.1923
723267,139,Vanille,27.03.1949
830156,171,Himmelblau,05.07.1959
354113,340,Orange,04.10.1995
270733,375,Marineblau,07.06.2022
453986,138,Moosgruen,06.09.1998
795826,163,Pfauenblau,25.01.1923
882074,36,Schneeweiss,20.01.1968
363994,242,Feuerrot,13.07.1976
530334,166,Pfirsich,13.03.2003
199570,118,Terrakotta,19.09.1962
769319,306,Karamell,24.10.1994
346573,196,Violett,23.06.1965
315568,29,Violett,02.06.1967
926186,361,Azurblau,22.05.1949
760125,250,Kupfer,25.07.1957
182687,365,Kupfer,12.02.1989
663920,342,Schwarz,10.03.1994
382866,141,Zartrosa,27.01.1966
866520,49,Pfirsich,25.02.1968
168984,279,Jagdgruen,06.11.1981
322168,188,Kupfer,11.09.1946
143001,352,Schlamm,06.09.1964
991401,347,Pergament,16.05.1975
900078,366,Pergament,20.01.2001
761903,176,Bernstein,02.09.1954
803174,368,Vanille,22.06.1968
65838,354,Rot,20.02.1934
287800,146,Tannengruen,08.05.1982
816462,215,Henna,13.10.2012
842722,340,Grau,13.11.1973
708970,164,Bronze,04.07.1940
833112,193,Grau,25.07.2019
107610,355,Silber,02.05.1930
350760,262,Kobaltblau,07.01.1962
520598,216,Vanille,08.02.1938
852729,326,Pergament,13.05.2012
278632,25,Minzgruen,22.06.2021
312500,197,Kupfer,22.09.1987
902692,306,Korallenrot,01.05.2014
217794,162,Schokoladenbraun,14.08.1924
440008,269,Gelb,03.08.1961
648266,79,Maisgelb,04.04.1934
420308,270,Lavendel,11.03.2009
520373,21,Jade,25.02.1990
133256,229,Senf,25.07.1976
544234,283,Peridotgruen,14.07.1978
894214,26,Malachitgruen,04.10.1982
718242,102,Peridotgruen,18.08.1989
967756,150,Gold,05.06.1998
851550,195,Schokoladenbraun,26.07.1942
10776,250,Himmelgrau,15.09.1999
178964,108,Mint,17.01.2001
938636,12,Maisgelb,18.06.1965
206714,274,Tuerkis,11.11.1928
263271,161,Mitternachtsblau,24.11.1960
754974,241,Kupfer,04.10.1949
643275,186,Pfirsich,02.05.1959
134490,76,Pfauenblau,06.08.2020
104718,232,Orchidee,27.05.1961
480330,199,Ziegelrot,06.10.2014
724432,123,Jagdgruen,17.01.1971
360414,12,Minzgruen,27.06.2013
917223,27,Rubinrot,06.08.1933
825281,136,Mokka,20.01.2021
184763,156,Weiss,16.07.1937
557340,250,Kirschrot,21.05.1993
859677,143,Pflaumenblau,20.10.1960
477093,110,Orchidee,26.07.1975
926555,198,Pfauenblau,20.04.1979
341060,174,Granatrot,11.11.1996
946249,173,Cremeweiss,08.08.1983
465656,211,Muschelrosa,17.05.1926
44905,286,Purpur,17.09.1986
913512,19,Maisgelb,23.08.1943
542485,289,Peridotgruen,14.11.1972
406179,261,Minzgruen,26.11.1951
829152,309,Muschelrosa,06.03.2018
702908,184,Smaragd,14.05.1930
240878,79,Gold,07.07.2009
678251,5,Kupfer,15.04.1973
367715,213,Smaragd,01.11.1949
175629,248,Graphitgrau,24.03.2010
751025,244,Graphitgrau,02.01.1951
909073,124,Muschelrosa,10.07.2011
208758,88,Blaugruen,23.08.1966
342153,290,Zitronengelb,03.03.1963
174636,38,Kobaltgruen,26.09.1997
223107,14,Mitternachtsblau,17.06.2004
64234,135,Zartrosa,02.03.1959
837118,11,Bernstein,13.01.1972
356989,259,Purpur,23.03.2019
347460,299,Bronze,17.09.1929
777937,376,Vanille,04.09.1941
156919,209,Nussbraun,27.11.1938
872222,29,Purpur,22.09.1979
587022,31,Scharlachrot,26.01.2014
630460,261,Mitternachtsblau,27.02.1990
280252,193,Elfenbein,09.07.1980
176144,131,Purpurrot,19.01.1991
310233,202,Pink,12.11.2009
351738,88,Limettengruen,04.05.1940
481793,114,Schneeweiss,01.08.1942
875285,198,Malachitgruen,24.01.2021
323000,115,Dunkelgrau,23.04.2005
785791,196,Minzgruen,21.03.2010
509011,256,Scharlachrot,25.03.1999
420613,208,Kobaltgruen,04.01.1996
661461,204,Smaragd,08.04.2003
56594,305,Gruen,06.02.1995
979920,32,Gold,27.07.2012
132236,85,Pflaumenblau,18.10.2007
198205,191,Senf,03.08.2004
681957,343,Sahne,12.05.1941
757844,277,Senf,25.05.1999
967209,354,Ozeanblau,15.03.1986
379578,58,Eisblau,05.06.1939
939886,193,Tuerkis,21.01.1987
602177,148,Orange,05.04.2017
685024,167,Dunkelblau,13.11.1976
684882,141,Gelb,21.04.1996
52400,315,Magenta,17.02.1972
50604,334,Gold,27.08.1945
475843,314,Vanille,14.01.1975
971363,60,Himbeerpink,18.05.1978
63738,318,Himbeerpink,27.08.1941
125982,182,Terrakotta,21.01.1997
328947,55,Mitternachtsblau,12.01.1953
965443,247,Weiss,07.01.1934
536880,339,Saphirblau,19.10.1939
51111,100,Cremeweiss,09.01.1990
39061,174,Pink,26.03.1959
736952,296,Orchidee,15.08.1953
691367,70,Karminrot,25.06.2016
704568,11,Pink,19.07.2010
935356,313,Karminrot,05.07.1957
669843,353,Hellblau,17.10.1960
10344,122,Granatrot,10.04.1949
585782,136,Weiss,13.01.1995
388115,246,Feuerrot,22.09.1976
183995,244,Indigo,04.03.1991
585454,294,Bronze,20.08.1923
799268,291,Azurblau,08.11.1968
383360,8,Cremeweiss,05.01.1987
868586,216,Orange,21.01.1931
557356,222,Limettengruen,11.03.1990
196911,188,Kirschrot,06.01.1942
766469,276,Violett,05.07.1993
988208,228,Blau,20.02.2012
261633,15,Jagdgruen,05.08.1977
314178,49,Sonnengelb,15.06.1939
364467,316,Marineblau,10.11.1943
412169,289,Zartrosa,19.09.2002
222522,7,Bronze,08.10.1968
550444,126,Rosa,07.01.1953
303119,11,Cremeweiss,05.10.1934
920497,40,Cremeweiss,06.04.2017
744448,119,Karminrot,04.05.1963
747649,16,Graphitgrau,08.05.1945
715446,16,Henna,03.07.1996
403357,323,Kupfer,22.09.1988
918359,243,Nussbraun,25.06.1991
844071,1,Pink,20.08.2018
666795,30,Limettengruen,23.03.2022
78743,261,Indigo,04.09.2016
177595,264,Koralle,20.10.1997
182470,61,Orange,18.09.1942
728754,6,Beige,13.07.1924
157752,260,Pflaumenblau,15.05.1991
769868,128,Korallenrot,13.06.1930
337005,342,Koenigsblau,04.07.1990
530106,346,Vanille,12.07.2007
194800,310,Muschelrosa,26.07.1936
517211,351,Senf,18.02.1969
274369,254,Aquamarin,21.03.1927
637667,247,Karamell,26.10.1931
139583,299,Ziegelrot,03.02.2009
242231,245,Koralle,04.03.1969
506157,345,Dunkelgruen,24.08.1971
436534,162,Mokka,16.10.1942
91083,335,Sonnengelb,13.02.1949
857911,255,Nussbraun,22.03.1968
311404,95,Kieselgrau,05.06.1999
981124,266,Pergament,14.03.1952
391331,304,Rosa,18.09.1931
857880,305,Hellgruen,24.06.2000
681905,162,Rot,17.11.1937
120969,282,Aquamarin,15.10.1951
528451,108,Karamell,26.04.1975
403982,325,Orange,21.05.1969
131550,120,Eisblau,26.07.1943
398811,114,Korallenrot,17.09.1929
106829,327,Scharlachrot,02.07.1997
871292,265,Schokoladenbraun,15.08.1990
30306,250,Smaragd,26.07.1953
349836,284,Sahne,17.10.1981
849074,124,Senf,25.09.1934
894699,126,Mint,26.07.1981
156291,115,Pergament,07.05.1963
166861,340,Koralle,16.07.1959
755577,5,Ocker,22.05.1954
905785,127,Peridotgruen,24.02.1939
253,184,Pfirsich,08.10.2002
431706,37,Maisgelb,19.03.1961
381171,332,Ziegelrot,11.09.1967
280328,258,Peridotgruen,25.01.1934
514758,143,Zartrosa,01.06.1931
400234,137,Dunkelgruen,20.10.1925
411245,36,Graphitgrau,17.04.1988
680197,364,Gelb,05.03.1967
411136,362,Feuerrot,15.11.1944
329068,132,Smaragd,07.09.1963
179216,9,Orange,02.04.1935
418870,143,Grau,09.11.2005
425767,275,Wasserblau,15.08.1962
46427,266,Maisgelb,14.05.1945
723729,37,Aprikose,06.03.1968
783625,239,Pink,10.08.1960
739405,163,Feuerrot,02.05.1927
28532,179,Violett,22.10.1964
161981,246,Kirschrot,26.05.1959
365572,264,Schneeweiss,25.04.1937
746316,291,Rubinrot,04.07.1983
107131,351,Scharlachrot,03.05.1996
587794,39,Tannengruen,02.01.1927
147916,56,Mitternachtsblau,26.02.1945
773383,18,Orange,02.06.1964
673937,370,Dunkelgrau,09.08.2016
34058,287,Terrakotta,04.04.1991
422166,85,Ziegelrot,07.06.1938
569364,170,Pflaumenblau,20.08.1984
393961,44,Schokoladenbraun,02.01.1964
698201,141,Nussbraun,27.08.2001
965637,249,Dunkelblau,24.02.1981
140968,263,Smaragd,11.10.1943
904555,216,Korallenrot,12.01.1944
5011,327,Ziegelrot,13.02.1977
302373,43,Mitternachtsblau,08.11.1967
545754,6,Feuerrot,02.10.1994
742564,29,Schiefergrau,17.06.1952
624260,227,Olivgruen,07.05.2001
745280,350,Koralle,08.08.1991
699973,204,Kupfer,14.04.1951
158191,191,Mitternachtsblau,10.02.2008
124183,282,Rot,23.10.1971
595591,174,Elfenbein,24.04.1951
368458,52,Koralle,01.05.1971
108029,129,Zartrosa,20.04.1997
740438,247,Zitronengelb,26.06.1935
757614,139,Saphirblau,17.08.1984
859822,328,Gold,26.09.1941
259595,252,Rot,02.06.1953
984749,368,Himmelgrau,02.10.2012
700638,89,Kobaltblau,14.01.1936
215100,226,Mint,27.09.1967
118109,315,Koenigsblau,15.06.1968
307235,268,Granatrot,13.09.1926
283968,294,Bernstein,01.04.1980
670164,357,Kirschrot,23.07.1950
779320,331,Gold,24.11.1952
365281,242,Rubinrot,11.05.2022
