InvoiceId,ItemCount,ProductId,Quantity,Cost
7014,8,870744,3,218.52
7015,0,5000,13,752.18
7016,0,919248,3,160.53
7016,1,338942,13,427.8299999999999
7016,2,56332,16,850.08
7017,0,247145,16,320.32
7017,1,477552,19,1173.06
7018,0,983819,1,73.85
7018,1,660897,3,50.79
7018,2,722852,13,370.37
7018,3,722892,4,105.32
7018,4,19870,19,1601.7
7018,5,234409,15,695.25
7018,6,768529,14,188.58
7018,7,923168,10,280.5
7019,0,340844,15,1217.1
7019,1,992481,10,990.4000000000001
7019,2,172728,18,1077.8400000000001
7019,3,849502,10,992.9000000000001
7019,4,635580,9,352.98
7019,5,293490,7,295.47
7019,6,465793,18,654.3000000000001
7020,0,465146,18,308.52
7020,1,470810,18,1169.82
7020,2,712263,16,1562.24
7020,3,179498,2,28.8
7020,4,369320,18,1119.42
7020,5,653038,11,1016.51
7021,0,146038,3,124.64999999999999
7022,0,571394,8,183.36
7022,1,529110,15,916.35
7022,2,883154,5,320.65
7022,3,390376,10,987.9000000000001
7022,4,148016,2,28.32
7022,5,682307,11,17.16
7022,6,791273,13,571.48
7022,7,783086,11,194.48
7022,8,132374,17,2.89
7023,0,976873,18,1217.16
7023,1,270714,19,118.75
7023,2,410221,16,1144.96
7023,3,446922,10,740.1999999999999
7023,4,109916,17,1349.12
7024,0,565502,5,459.15
7024,1,707452,19,1205.93
7024,2,763006,17,1107.04
7025,0,484557,4,213.44
7025,1,374044,18,213.48
7026,0,173465,4,269.4
7026,1,940357,7,510.71999999999997
7026,2,792325,16,313.76
7026,3,729780,1,2.01
7026,4,156129,17,415.14000000000004
7026,5,785365,9,534.15
7026,6,830536,14,639.38
7027,0,292714,17,1635.23
7027,1,800245,14,774.76
7027,2,829604,14,421.82
7027,3,25147,3,218.10000000000002
7027,4,46139,18,851.76
7027,5,224910,8,552.16
7027,6,704218,14,134.12
7027,7,844454,14,997.3599999999999
7027,8,797643,11,994.4000000000001
7028,0,237571,15,473.25
7028,1,21003,16,647.04
7028,2,998735,1,13.56
7028,3,608695,14,1074.78
7028,4,23696,7,541.59
7028,5,95267,12,1173.48
7028,6,238865,2,139.22
7029,0,645676,3,75.24
7029,1,18862,4,97.32
7029,2,571854,7,136.78
7029,3,825923,5,452
7029,4,325364,11,29.15
7029,5,194720,19,1647.3
7030,0,77962,5,401.45000000000005
7030,1,655595,10,624.9
7030,2,923024,14,290.92
7030,3,284752,3,73.26
7030,4,981546,1,80.26
7030,5,151358,17,455.09
7030,6,913515,12,301.79999999999995
7030,7,146112,4,350.76
7030,8,301440,2,103.02
7031,0,548793,12,133.68
7031,1,819195,17,1029.86
7031,2,601306,17,39.27
7032,0,182554,7,529.69
7032,1,570201,16,379.84
7032,2,424740,13,1249.82
7032,3,681111,15,769.5
7032,4,402883,4,101.4
7032,5,168872,7,613.9
7032,6,561448,2,81.94
7032,7,878669,8,13.6
7033,0,847580,14,19.46
7033,1,416924,2,106.94
7033,2,149012,10,908.8
7033,3,311684,4,91.92
7033,4,35509,19,551.95
7033,5,963585,6,21
7034,0,704188,16,273.76
7034,1,599341,12,688.92
7034,2,283732,11,326.26
7034,3,276147,7,692.3000000000001
7035,0,798962,15,320.7
7035,1,295486,16,1101.12
7035,2,720801,19,925.8699999999999
7036,0,66480,3,272.61
7036,1,475516,13,1045.72
7036,2,160551,3,108.72
7036,3,49584,19,168.52999999999997
7036,4,694442,7,283.71000000000004
7037,0,623139,7,630.49
7037,1,509870,17,995.01
7037,2,78256,13,90.87
7037,3,205481,2,187.46
7037,4,268364,2,184
7037,5,587075,17,1377.51
7037,6,69909,1,72.48
7038,0,293170,16,1502.4
7038,1,354851,2,195.9
7038,2,892119,3,247.44
7038,3,946373,13,1066.6499999999999
7038,4,286182,7,582.3299999999999
7038,5,128663,8,624.16
7038,6,365543,13,811.85
7038,7,896080,14,190.82000000000002
7038,8,966999,17,1318.35
7039,0,895137,14,270.34
7039,1,491764,10,333.2
7039,2,360835,6,594.84
7039,3,28374,13,647.01
7039,4,234661,14,904.12
7039,5,227638,18,380.7
7039,6,239332,12,198.60000000000002
7039,7,235467,14,356.72
7039,8,339687,19,1460.34
7040,0,788426,4,62.44
7040,1,480792,4,70.2
7040,2,959633,16,1080.32
7040,3,964180,2,4.82
7041,0,45300,6,216.42000000000002
7041,1,632157,8,690.4
7041,2,816216,4,214.8
7042,0,439853,18,532.98
7042,1,84232,1,8.42
7042,2,977415,1,57.76
7042,3,286590,18,321.66
7043,0,739013,7,120.12
7043,1,128430,1,72.82
7044,0,80908,18,1623.2400000000002
7044,1,754716,13,643.89
7044,2,323212,7,343.77
7044,3,196583,14,1129.9399999999998
7044,4,144920,18,814.5
7044,5,775015,18,1290.96
7044,6,343528,6,595.6800000000001
7044,7,913178,14,94.78
7045,0,948327,19,1355.84
7045,1,428728,7,115.22
7045,2,487722,19,1202.7
7045,3,112952,13,1271.14
7046,0,468297,18,1787.58
7046,1,739297,16,23.52
7046,2,824602,9,606.51
7046,3,385799,10,50
7046,4,667278,1,98.24
7046,5,852583,1,85.18
7046,6,172217,3,243.29999999999998
7046,7,258943,15,213.75
7046,8,563344,18,1272.06
7047,0,255860,16,781.44
7047,1,670377,9,18.54
7047,2,569084,10,311.1
7047,3,549622,11,836.2199999999999
7047,4,805249,10,162.7
7047,5,685182,19,561.26
7047,6,588925,5,110.55
7047,7,214188,17,1597.66
7048,0,839768,8,282.8
7048,1,822512,3,2.88
7048,2,958787,10,403.5
7048,3,743429,14,34.86
7048,4,506419,10,791.7
7048,5,629620,1,90.92
7048,6,163919,18,1003.14
7049,0,949907,8,267.68
7049,1,490678,9,38.25
7049,2,23599,15,887.4
7049,3,491282,19,1573.2
7049,4,561028,9,710.73
7049,5,718084,18,873.18
7049,6,668854,5,494.85
7050,0,829642,5,370
7050,1,933325,16,157.12
7051,0,52222,18,1506.6000000000001
7051,1,634634,3,288.45000000000005
7051,2,932478,9,265.32
7051,3,97086,3,49.44
7052,0,692878,17,391.34
7052,1,195126,9,621.72
7052,2,798949,8,395.6
7052,3,551145,1,68.91
7052,4,983184,14,988.6800000000001
7052,5,16188,3,178.38
7052,6,930285,8,262.24
7052,7,732569,18,25.020000000000003
7052,8,100617,2,84.6
7053,0,297033,13,112.19000000000001
7053,1,35379,11,39.6
7053,2,290355,19,602.87
7053,3,723419,14,127.12
7053,4,490442,11,509.41
7054,0,996126,2,84.02
7054,1,960156,6,256.79999999999995
7054,2,481988,18,734.4
7054,3,4689,8,41.44
7054,4,516304,11,621.0600000000001
7054,5,222276,12,839.52
7054,6,296219,13,1216.8
7054,7,488894,5,438.05
7054,8,568243,10,771.9
7055,0,664039,7,506.73
7055,1,438813,1,15
7055,2,435637,7,23.03
7055,3,580293,8,552.72
7055,4,675090,3,113.97
7055,5,577921,6,56.699999999999996
7055,6,712332,3,118.62
7055,7,909388,14,1017.8000000000001
7055,8,108097,16,389.76
7056,0,723590,7,491.46999999999997
7056,1,305544,14,1192.1000000000001
7056,2,903956,15,1029.3000000000002
7056,3,568335,19,872.29
7056,4,551220,7,241.15000000000003
7057,0,345346,6,10.68
7058,0,411034,3,222.66
7058,1,921791,1,41.29
7058,2,790089,1,8.9
7058,3,94341,7,628.46
7059,0,713432,15,818.25
7059,1,801116,11,616.88
7059,2,144858,18,812.52
7059,3,660055,6,159.72
7060,0,325980,18,511.74
7060,1,996062,19,1675.61
7060,2,906933,9,44.1
7061,0,34221,19,216.6
7062,0,151019,4,227.08
7062,1,298508,1,46.48
7062,2,84922,5,459.45
7062,3,922966,4,257.2
7063,0,815727,2,47.76
7063,1,960720,5,295.15
7063,2,688125,3,199.86
7064,0,143510,14,1131.76
7064,1,823542,4,28.96
7064,2,342521,13,1097.8500000000001
7064,3,123264,14,1186.36
7065,0,822316,15,1293.6
7065,1,515518,6,40.14
7065,2,401781,1,33.41
7065,3,605727,2,42.82
7065,4,604094,2,170.68
7065,5,349373,5,186.35000000000002
7065,6,208556,1,32.62
7065,7,102895,8,399.84
7066,0,73583,15,1118.55
7066,1,768607,18,869.04
7066,2,742778,6,74.88
7066,3,945190,12,372.48
7067,0,415591,14,494.34000000000003
7067,1,468140,7,619.2199999999999
7067,2,880258,7,397.10999999999996
7067,3,369933,9,493.92
7067,4,768000,12,20.160000000000004
7067,5,482300,9,630
7067,6,486332,10,170.5
7068,0,832111,11,274.56
7068,1,279265,4,359.36
7068,2,934927,10,81.5
7068,3,157841,2,4.82
7068,4,173840,7,397.39000000000004
7068,5,145988,12,262.79999999999995
7068,6,685424,9,80.28
7069,0,101668,1,83.69
7070,0,589379,8,744.4
7070,1,729455,19,1078.63
7070,2,132232,12,934.3199999999999
7071,0,751182,10,165.79999999999998
7071,1,315934,2,122.86
7071,2,93420,13,908.57
7071,3,294743,8,679.36
7071,4,275822,4,194.24
7071,5,279928,8,449.76
7071,6,151214,5,433.95000000000005
7072,0,711764,5,438.95000000000005
7072,1,180580,8,577.2
7073,0,367055,10,729.7
7073,1,149620,9,756.36
7073,2,707073,1,77.06
7073,3,134452,4,271.4
7073,4,671267,7,542.85
7073,5,879501,15,1222.2
7073,6,107388,15,1349.7
7073,7,281928,16,774.4
7074,0,298504,2,27.36
7074,1,60041,5,496.5
7075,0,595359,2,133.56
7076,0,456673,3,145.02
7076,1,846237,17,63.75
7076,2,501546,4,99.48
7076,3,119297,19,1309.48
7077,0,487441,15,193.35000000000002
7077,1,415221,16,801.6
7077,2,307300,8,546.08
7077,3,161040,9,98.19
7077,4,4586,2,40.66
7078,0,182139,15,376.5
7079,0,545365,18,772.3799999999999
7079,1,943471,3,284.37
7079,2,922067,4,169.76
7079,3,76055,19,1865.23
7079,4,405004,7,679.6999999999999
7079,5,633315,7,47.46
7080,0,221201,1,12.97
7080,1,934082,2,42.52
7080,2,466289,6,4.14
7080,3,824021,8,461.6
7080,4,105649,4,202.12
7081,0,476667,14,102.06
7081,1,401635,6,203.76
7081,2,336086,19,1396.8799999999999
7082,0,278707,9,597.42
7082,1,113009,9,614.97
7082,2,200935,18,485.82
7083,0,529644,16,1278.08
7083,1,501015,9,717.1200000000001
7083,2,543173,8,532.8
7084,0,824991,6,523.02
7084,1,87743,10,634.3
7084,2,955976,6,459.24
7084,3,689476,14,364.42
7084,4,351353,6,406.62
7084,5,748978,8,43.44
7084,6,26116,9,491.93999999999994
7085,0,87542,9,833.22
7085,1,818690,5,39
7085,2,250179,2,95.28
7085,3,394315,14,100.8
7086,0,582820,10,234
7087,0,209571,5,322.40000000000003
7087,1,987101,15,447.15
7087,2,354428,19,155.04
7087,3,749529,10,964.0999999999999
7088,0,856573,5,102.8
7088,1,147755,4,201.32
7088,2,962452,18,1173.78
7088,3,378266,15,840.3000000000001
7088,4,80230,17,332.85999999999996
7088,5,61650,4,173.68
7089,0,304489,2,135.78
7089,1,33329,3,254.61
7089,2,811807,10,548.2
7089,3,313943,11,362.12
7089,4,581734,15,349.95
7090,0,14455,11,903.98
7090,1,518122,17,116.28
7090,2,510592,15,902.25
7090,3,955374,10,562.5
7090,4,212798,8,463.52
7090,5,584894,11,387.20000000000005
7090,6,818006,3,195.20999999999998
7090,7,10870,7,513.66
7090,8,662031,16,657.76
7091,0,789519,1,92.53
7091,1,176721,10,55
7091,2,477675,8,386.72
7091,3,747942,6,308.46
7091,4,623836,13,817.96
7092,0,50622,9,207
7092,1,212674,12,843.72
7092,2,68524,4,245.72
7092,3,87495,12,933.1200000000001
7092,4,745617,19,571.33
7092,5,565968,2,121.7
7092,6,48761,4,285.44
7092,7,830519,19,1154.63
7093,0,140257,12,690.12
7093,1,144506,1,44.09
7093,2,404045,12,1188.72
7093,3,738698,15,661.5
7093,4,670364,14,428.26
7093,5,640623,18,303.3
7093,6,260655,15,1045.95
7094,0,222642,2,148
7095,0,638989,6,10.74
7095,1,347073,14,566.16
7095,2,363008,18,599.58
7095,3,329501,4,98.44
7096,0,951271,1,69.99
7096,1,886645,19,504.64
7096,2,431441,3,164.31
7097,0,265720,17,981.24
7097,1,474951,8,66
7097,2,919497,8,319.76
7097,3,866941,7,260.33
7097,4,902158,3,198.78000000000003
7097,5,955538,1,36.75
7097,6,51840,18,1410.3
7098,0,22623,2,56.38
7098,1,457636,8,537.76
7099,0,615599,12,93.72
7100,0,297669,16,1065.44
7100,1,248426,7,616.35
7100,2,772949,5,124.9
7100,3,715722,7,232.04999999999998
7100,4,942032,3,180.45
7100,5,172742,15,1240.35
7100,6,547324,14,316.82
7100,7,485615,8,24.72
7100,8,269019,14,114.38
7101,0,50506,3,214.98
7101,1,747689,12,696.12
7101,2,329473,8,14.48
7102,0,941166,14,247.09999999999997
7103,0,493779,1,89.92
7103,1,360946,11,198.66
7103,2,429927,4,144.16
7104,0,337105,4,149.76
7104,1,876989,2,193.06
7104,2,137631,18,1097.28
7105,0,505605,2,49.88
7105,1,239172,14,231.98000000000002
7106,0,255967,17,1104.15
7107,0,363065,4,93.36
7107,1,379304,11,874.17
7107,2,275946,9,64.62
7107,3,383257,1,61.88
7107,4,649889,4,136.76
7107,5,25421,3,67.77
7107,6,900549,7,159.11
7107,7,889637,8,780.32
7108,0,163569,14,55.44
7108,1,163257,7,619.0799999999999
7108,2,801741,4,225
7108,3,655614,12,788.1600000000001
7108,4,742819,18,942.66
7108,5,46463,14,874.5799999999999
7108,6,810116,1,98.48
7108,7,65265,7,572.9499999999999
7108,8,430274,7,360.28999999999996
7109,0,302774,18,158.04
7109,1,599937,15,459.45
7109,2,386879,2,155.72
7109,3,148032,1,77.96
7109,4,514338,15,113.85
7110,0,970065,15,933.4499999999999
7110,1,760442,12,265.68
7111,0,92556,9,139.23000000000002
7111,1,204615,3,231.20999999999998
7111,2,526153,15,805.9499999999999
7111,3,136290,15,424.05
7111,4,779023,17,656.88
7111,5,241535,13,231.26999999999998
7111,6,309919,6,238.56
7111,7,201303,12,138
7111,8,566387,18,1742.94
7112,0,14024,8,34.72
7112,1,315086,8,154.16
7112,2,148024,12,67.67999999999999
7112,3,165241,8,111.28
7112,4,471280,9,36.36
7112,5,765742,7,465.71000000000004
7113,0,200522,5,272.1
7113,1,818306,7,415.52
7114,0,676219,6,400.14
7114,1,371655,18,1350.72
7114,2,185956,14,832.02
7114,3,220271,17,238.17
7114,4,358442,1,43.39
7114,5,356570,13,597.87
7115,0,310691,4,37.28
7115,1,352132,10,664.2
7115,2,815909,9,517.77
7115,3,320571,13,1150.63
7115,4,836993,13,669.24
7115,5,619721,15,1094.7
7115,6,997771,1,86.45
7115,7,641982,7,96.11
7115,8,550611,14,841.12
7116,0,993962,17,84.83
7116,1,489932,4,143.84
7116,2,892031,10,13.4
7117,0,88165,17,1520.82
7117,1,717767,14,546.14
7117,2,386140,13,403.91
7117,3,106893,3,167.76
7117,4,417398,15,135.6
7117,5,989054,14,1089.2
7118,0,556077,4,181.96
7119,0,624878,4,297.72
7119,1,770327,10,634.3
7120,0,729373,8,204.4
7121,0,209246,18,487.98
7121,1,648112,9,514.8000000000001
7121,2,225727,8,648.48
7121,3,37455,15,168.9
7121,4,949238,19,1774.6000000000001
7121,5,519258,15,768.75
7122,0,414495,19,542.83
7122,1,847834,6,3
7122,2,414383,17,1232.16
7122,3,604950,8,191.2
7122,4,866211,8,293.92
7122,5,265920,14,607.6
7122,6,152417,19,400.33
7122,7,81165,12,1047.96
7123,0,284190,5,133.6
7123,1,957118,10,960.5
7123,2,110114,4,220.68
7123,3,334974,9,334.53000000000003
7123,4,836966,19,1592.2
7124,0,321072,16,1097.76
7124,1,329605,15,801.15
7124,2,720057,18,1350.72
7124,3,833557,4,353.44
7124,4,259679,7,43.120000000000005
7124,5,81511,4,44.92
7125,0,545427,16,1065.12
7125,1,696883,17,883.83
7125,2,80947,18,980.64
7125,3,734531,17,196.69
7125,4,97965,5,368.05
7125,5,422073,5,166.1
7125,6,308785,7,404.46000000000004
7125,7,914904,12,909.8399999999999
7125,8,273885,10,225.5
7126,0,278885,3,129.60000000000002
7126,1,842140,4,215.44
7126,2,62369,1,4.29
7126,3,967624,2,83.86
7126,4,998010,6,409.79999999999995
7126,5,204672,8,108.4
7127,0,731857,13,1003.3400000000001
7127,1,674660,3,145.29
7127,2,699535,8,199.68
7127,3,867937,14,262.08
7127,4,35133,1,76.82
7127,5,615213,5,463.2
7127,6,703000,3,206.49
7127,7,996061,7,227.57
7127,8,856933,6,106.32
7128,0,30748,2,37.74
7128,1,893602,1,37.69
7128,2,563722,3,197.19
7128,3,275997,4,34.08
7128,4,754130,10,268.2
7128,5,279702,15,48.75
7128,6,895646,12,722.4000000000001
7129,0,713649,13,117.51999999999998
7129,1,246563,17,461.72
7129,2,709969,18,1631.52
7129,3,744979,19,1121.95
7130,0,572527,7,122.99000000000001
7130,1,750130,19,1127.27
7130,2,134937,12,1013.8799999999999
7130,3,289152,11,853.82
7130,4,87757,16,1086.88
7130,5,135956,1,97.56
7130,6,872910,8,347.76
7131,0,654981,10,945.1999999999999
7131,1,166084,10,441.5
7131,2,898960,13,12.87
7131,3,429056,1,43.35
7131,4,793416,6,540.78
7131,5,489130,12,809.04
7131,6,945348,19,225.91000000000003
7131,7,46881,6,437.22
7132,0,193882,8,581.12
7132,1,352537,13,764.14
7132,2,115366,2,192.16
7132,3,75915,3,175.56
7132,4,423820,13,648.6999999999999
7132,5,243716,4,54
7132,6,530242,8,641.84
7132,7,776297,12,888
7132,8,854794,4,182.8
7133,0,120832,6,268.56
7133,1,32636,4,281.6
7133,2,790668,12,832.44
7133,3,406684,10,780
7133,4,452251,6,499.68
7133,5,344593,3,46.44
7133,6,254277,17,740.69
7133,7,829362,3,202.82999999999998
7133,8,492596,2,28.64
7134,0,715088,10,441.1
7134,1,391671,7,147.63
7134,2,364194,7,532.07
7134,3,607191,5,328.05
7134,4,182806,3,180.54
7134,5,844084,11,558.8
7134,6,319005,4,294.56
7135,0,260871,2,7.18
7135,1,374418,17,1164.33
7135,2,512223,5,86.6
7135,3,447164,8,298.16
7135,4,213087,15,193.04999999999998
7135,5,848555,9,859.86
7136,0,812508,2,162.08
7136,1,515130,11,61.93
7136,2,550804,8,385.04
7136,3,358899,11,605.55
7136,4,525386,4,275.96
7137,0,979757,17,488.75
7137,1,785991,5,90.39999999999999
7138,0,115314,14,491.40000000000003
7138,1,648251,19,974.1300000000001
7138,2,421150,5,285.59999999999997
7138,3,287322,6,553.08
7139,0,152571,13,661.57
7139,1,197828,7,285.39000000000004
7139,2,327304,4,168.44
7140,0,696568,16,704.48
7140,1,991557,12,445.56000000000006
7140,2,688252,3,173.28
7140,3,832567,14,1000.5799999999999
7140,4,254040,14,218.4
7140,5,470470,12,361.79999999999995
7140,6,17988,7,657.09
7140,7,489436,2,167
7141,0,988687,4,46.96
7141,1,4975,16,1321.6
7141,2,487784,14,523.32
7141,3,702950,1,56.27
7141,4,629322,8,422.32
7141,5,434668,3,23.700000000000003
7141,6,753313,6,133.5
7142,0,296396,13,778.44
7142,1,878183,8,746.96
7143,0,929980,7,469.90999999999997
7143,1,520875,11,512.38
7143,2,131053,17,1590.6899999999998
7143,3,499260,16,657.44
7143,4,340506,4,106
7143,5,364574,1,57.04
7143,6,871028,18,701.46
7143,7,541946,3,262.74
7143,8,112281,6,36.3
7144,0,257326,1,48.96
7144,1,24327,5,143.45000000000002
7144,2,341221,10,665.1999999999999
7144,3,423213,2,48.68
7144,4,259586,1,98.28
7145,0,694924,12,10.8
7145,1,759817,7,438.76
7146,0,800787,11,450.01
7146,1,286528,1,14.21
7146,2,506190,1,23.03
7146,3,229315,1,52.92
7146,4,493592,14,1376.76
7146,5,735877,1,51.33
7146,6,645451,9,654.21
7146,7,954177,1,93.4
7147,0,176433,4,312.64
7147,1,532614,15,98.85
7147,2,68556,3,159.39000000000001
7148,0,673474,4,208.16
7148,1,953316,11,254.32000000000002
7148,2,119321,12,619.2
7149,0,559664,19,1318.6000000000001
7149,1,158629,4,384.96
7149,2,106266,18,1383.3
7150,0,295146,5,284.15
7150,1,294067,16,230.24
7150,2,516452,3,124.26
7150,3,997452,1,64.35
7150,4,699716,1,76.32
7150,5,625171,3,223.70999999999998
7150,6,737253,4,137.04
7150,7,573042,18,1235.34
7151,0,625442,1,82.75
7151,1,766743,3,107.52000000000001
7151,2,222930,8,673.84
7152,0,138195,5,45.35
7152,1,381903,9,773.1899999999999
7152,2,916057,2,80.16
7152,3,488086,4,281.4
7153,0,720926,12,915.48
7153,1,703881,13,801.06
7153,2,963356,14,792.82
7153,3,823353,8,463.6
7153,4,536666,5,227
7153,5,662545,14,331.09999999999997
7153,6,209885,9,877.59
7153,7,934564,15,1446.75
7154,0,90585,7,153.65
7154,1,139257,5,230.04999999999998
7154,2,364357,10,234.1
7155,0,340799,5,323.05
7155,1,535814,9,681.84
7155,2,819412,19,27.36
7155,3,57885,13,398.84
7155,4,860593,9,580.59
7155,5,468340,11,361.46
7155,6,103722,7,362.59999999999997
7156,0,182974,10,869.9
7156,1,116331,12,229.32
7156,2,857880,19,916.5600000000001
7156,3,114686,17,877.88
7156,4,563595,16,647.2
7156,5,650622,10,6.2
7157,0,841191,5,379.75
7157,1,183150,14,847
7158,0,872010,5,280.3
7158,1,69782,11,726.11
7158,2,328582,2,90.36
7158,3,49689,3,174.39000000000001
7159,0,950565,18,805.68
7160,0,136698,17,119.68
7160,1,645416,19,917.8900000000001
7160,2,756416,14,19.74
7160,3,129949,4,291.4
7160,4,683938,7,424.41
7160,5,289943,14,86.52
7161,0,217163,14,501.06
7161,1,484023,5,324.35
7161,2,58206,17,330.65
7161,3,819324,12,1097.8799999999999
7161,4,61886,16,17.12
7161,5,954685,16,485.44
7161,6,727702,16,389.6
7162,0,838009,16,523.36
7162,1,95282,12,305.64
7162,2,569825,1,16.78
7162,3,724901,12,563.4000000000001
7162,4,570433,2,139.42
7162,5,44944,16,1027.36
7162,6,57381,12,736.5600000000001
7163,0,940749,16,1152.48
7163,1,524388,12,200.16
7163,2,636570,7,380.03
7163,3,854822,19,608.57
7163,4,428508,9,185.21999999999997
7163,5,152027,13,33.02
7163,6,832097,18,1042.56
7163,7,513097,12,341.88
7163,8,479176,15,699.6
7164,0,834037,8,777.04
7164,1,127305,18,180.54
7164,2,652912,6,574.02
7164,3,691042,19,1604.36
7164,4,755427,17,956.25
7164,5,838697,16,1320.64
7164,6,124099,1,89.91
7164,7,958096,13,650.91
7164,8,85099,3,95.42999999999999
7165,0,910856,12,441.48
7165,1,282714,4,383.4
7165,2,44932,17,1325.15
7165,3,801519,8,241.6
7165,4,643126,16,1396
7166,0,791428,18,1464.66
7166,1,270872,1,29.05
7167,0,676520,7,140.28
7167,1,426064,16,722.24
7167,2,567363,4,128.32
7167,3,381978,16,608.48
7167,4,500069,13,59.28000000000001
7167,5,989063,18,1040.76
7167,6,287398,16,953.6
7167,7,929535,9,14.85
7168,0,404674,2,190.78
7168,1,345667,15,200.85000000000002
7168,2,104352,15,897
7168,3,567460,11,478.06
7168,4,223370,15,450.9
7169,0,890318,2,20.12
7169,1,303721,9,600.57
7169,2,552970,19,135.47
7169,3,957905,9,455.49
7169,4,146590,12,294
7169,5,721115,13,312.91
7169,6,384120,13,751.27
7170,0,698216,16,921.44
7170,1,809606,1,16.35
7170,2,374741,1,55.83
7170,3,767257,5,371.85
7170,4,348338,2,84.72
7170,5,195753,6,384.59999999999997
7170,6,472669,16,1525.28
7170,7,490177,3,37.589999999999996
7171,0,452285,18,298.26
7171,1,178141,13,192.4
7171,2,663258,13,1194.18
7171,3,356591,10,525
7171,4,715194,14,663.18
7171,5,788098,9,477.63
7171,6,330750,7,44.94
7172,0,687853,3,75
7172,1,896595,10,40.599999999999994
7172,2,466773,8,742.96
7172,3,198849,11,523.49
7172,4,525661,8,178.72
7172,5,609689,2,1.2
7173,0,214907,7,597.31
7173,1,225812,8,582
7173,2,589433,3,106.71000000000001
7174,0,417836,16,775.36
7174,1,2634,1,54.05
7175,0,399718,7,414.82
7176,0,617282,4,249.64
7176,1,597250,4,351.12
7176,2,470701,4,192.6
7177,0,966042,2,42.1
7177,1,397579,4,198.08
7177,2,418775,18,125.82000000000001
7177,3,722581,5,236.8
7177,4,413891,5,172.25
7177,5,543251,10,721.4
7178,0,428810,17,250.07000000000002
7178,1,666897,6,271.08
7178,2,821025,19,1702.7800000000002
7178,3,451398,2,76.94
7178,4,85674,2,97.36
7178,5,92979,11,1016.62
7178,6,788515,17,1676.03
7178,7,484225,17,1451.63
7178,8,627470,1,64.33
7179,0,179536,17,687.14
7179,1,547992,17,1084.6
7179,2,625391,1,29.17
7179,3,41850,15,1325.4
7179,4,903046,12,1061.52
7179,5,326821,17,1111.63
7179,6,250624,12,1086.1200000000001
7179,7,232171,10,974.0999999999999
7180,0,376588,9,244.17
7180,1,876135,1,24.7
7181,0,171365,1,31.87
7181,1,602732,11,332.09000000000003
7181,2,474343,5,275.2
7181,3,432734,17,1523.88
7181,4,533913,10,791.9
7181,5,630286,15,862.65
7181,6,395451,18,1023.3000000000001
7181,7,3647,14,136.78
7182,0,677560,18,211.85999999999999
7182,1,466128,9,878.04
7182,2,476050,19,1192.82
7183,0,479935,14,363.58
7183,1,734147,3,90.87
7183,2,814325,14,443.8
7183,3,356764,17,847.11
7183,4,339195,17,1276.6999999999998
7183,5,876134,6,14.76
7183,6,613467,14,960.26
7184,0,52142,13,546.78
7184,1,660824,13,154.04999999999998
7184,2,158928,6,547.4399999999999
7184,3,99181,6,151.62
7185,0,718101,3,55.47
7185,1,508418,4,329.04
7185,2,804234,7,642.11
7185,3,908428,13,1114.62
7186,0,651282,4,283.08
7186,1,859148,13,30.810000000000002
7186,2,843706,16,445.76
7186,3,681380,2,55.54
7186,4,874974,6,331.86
7186,5,738186,3,191.76
7187,0,916713,17,1678.24
7187,1,312338,7,168.49
7187,2,32128,7,8.82
7187,3,654988,9,774.8100000000001
7188,0,450558,8,497.2
7188,1,42264,7,602.6999999999999
7188,2,41822,3,185.25
7188,3,200551,8,174.8
7188,4,343275,15,586.05
7189,0,96199,13,1184.69
7189,1,581874,2,34.44
7189,2,181552,17,724.54
7189,3,808191,8,222.16
7189,4,732075,8,39.44
7189,5,376960,6,188.04
7189,6,550010,18,1282.32
7189,7,41618,15,303.59999999999997
7189,8,238972,1,39.13
7190,0,858125,16,1375.2
7190,1,422331,11,386.1
7190,2,412958,18,297.36
7190,3,418428,9,130.04999999999998
7190,4,198023,14,338.38
7190,5,873074,2,20.98
7190,6,401893,11,546.15
7190,7,675986,5,29.4
7190,8,129687,5,161.9
7191,0,319237,18,1118.1599999999999
7191,1,413150,9,57.24
7192,0,241262,13,404.82
7192,1,829644,18,1722.06
7192,2,342721,16,1302.56
7192,3,286170,15,252.89999999999998
7192,4,657205,10,639.0999999999999
7192,5,730552,2,16.16
7193,0,535400,8,556
7193,1,910430,19,483.36
7193,2,860976,11,471.9
7193,3,4868,1,68.57
7193,4,151069,15,1365.3
7194,0,709768,7,24.92
7194,1,983562,7,577.7800000000001
7194,2,765705,1,7.51
7194,3,667532,13,879.0600000000001
7195,0,837094,5,229.95000000000002
7196,0,777743,8,52.08
7197,0,210888,2,55.24
7197,1,465645,13,538.98
7197,2,454487,17,1233.52
7198,0,586607,7,491.26000000000005
7199,0,367187,14,1320.48
7199,1,424240,4,162.44
7199,2,258210,1,30.9
7199,3,942232,6,482.34000000000003
7200,0,678644,1,7.02
7200,1,765912,11,89.87
7200,2,841659,8,451.28
7201,0,464977,1,85.07
7201,1,765149,9,756.54
7201,2,86947,10,633.6999999999999
7201,3,325462,1,64.37
7201,4,22051,3,258.45000000000005
7202,0,750134,5,13.700000000000001
7202,1,304494,12,427.32
7202,2,266464,4,76.92
7202,3,368489,2,167.3
7202,4,432020,2,64.46
7202,5,578103,17,383.35
7202,6,73713,11,610.5
7203,0,707893,15,602.7
